epoch,Fidelity,KL_Divergence,Observable_XX_ev,Observable_XZ_ev
28,0.3160066364109643,0.4017733792484512,0.4042512970845355,0.21246356359320173
29,0.3203893035082782,0.3947732009983594,0.3730373015401021,0.4366909412682803
30,0.3190727858156147,0.3900715999293001,0.44442951522032464,0.3844027061956763
31,0.32334243003161134,0.3844317807875946,0.4080091459520501,0.3532194751741507
32,0.32544794840238506,0.3817704645865489,0.3561925706594031,0.387177283753329
33,0.330794062756434,0.3762201832185833,0.38268125745606857,0.25772501905946466
34,0.3348989255583191,0.37030264588722306,0.41239809010306233,0.3499782588568079
35,0.33953612438854147,0.3669335566233525,0.4003139747751765,0.3677001044398862
36,0.33753811686765045,0.3667800367745446,0.472998430360972,0.39290986630938546
37,0.3317155132837406,0.3640662114284328,0.3710993006412211,0.3689191092235503
38,0.33958799917820476,0.3640651055775628,0.36288142227960296,0.3642776689614902
39,0.3369964413993014,0.358073964261624,0.38554882345793234,0.36810978790901566
40,0.34002031140322986,0.35446306571097946,0.36780646398674427,0.3423744070887807
41,0.3424776212898879,0.3492433192717723,0.33919419383613886,0.48357230929686773
42,0.35052867188043424,0.34779983184210467,0.3389015426025073,0.5256164414249725
43,0.3535663828118464,0.3390899328760644,0.4020376054547545,0.35425698993531385
44,0.34980792217018236,0.33738238437327994,0.3527856618914169,0.3864491852916309
45,0.3580063819276887,0.33448555238692035,0.3861291532911552,0.26506780708240235
46,0.3546031566260483,0.32995493358832717,0.3511875126195439,0.38357640417429745
47,0.36031200836892596,0.32437477720586255,0.4242543102173762,0.44617872254827695
48,0.3602795700916995,0.3242880453064562,0.46757932169704847,0.4103078926787522
49,0.3676747828226304,0.3198901627082782,0.3325065409158726,0.2629946847808224
50,0.37295739687523,0.3182615054877703,0.3360476750639474,0.2899974943927723
51,0.37473021725039796,0.3117523278742996,0.28347565195742586,0.2805657519639887
52,0.37856977429433486,0.3082764835282385,0.3926870805877482,0.38411204349570305
53,0.38238688896366635,0.3064153172636747,0.39579894359781703,0.4483132362434705
54,0.38468590888444054,0.30610214222637644,0.4368868264049755,0.31661450421590864
55,0.38692621510134984,0.2976272440081136,0.34967958064362753,0.2695997315216385
56,0.3869526802942207,0.29865154965666296,0.253471469122962,0.30201928630089503
57,0.3904292407385964,0.29738016436018594,0.3690829770008935,0.4287602090465095
58,0.38764530106768014,0.29767835589992164,0.3097603915199013,0.2902061493133682
59,0.3855076466957916,0.2915830990415534,0.36933321948825204,0.2714660244189095
60,0.3897070721385474,0.29422584603393004,0.3083831998485577,0.4501316903325696
61,0.3885587753319936,0.29503595304632985,0.35038693585535224,0.4089989291684146
62,0.38976829361750875,0.28652375782319706,0.3458946949323674,0.3712350757494355
63,0.39524077026582893,0.2848074699708876,0.415566398504147,0.3652169046039077
64,0.40079872092011837,0.2767051058654829,0.3285116194118134,0.48266054695570276
65,0.4053664989090653,0.2705349600550597,0.3765112649029691,0.4196836533000881
66,0.4095051314423152,0.26445487481463,0.3047808116148474,0.37018827772189306
67,0.4089582856956444,0.26909474648248566,0.3638394570042584,0.35987046131572326
68,0.41321370430277715,0.2651444070442241,0.42636956553618505,0.40871308541838974
69,0.41546225930724795,0.26037474394815446,0.3286598776677387,0.40613394225570987
70,0.4196416311057367,0.2649136566097513,0.38427144680303726,0.3565844612824582
71,0.4167922354287383,0.2593918097739478,0.3879678443916807,0.4099840990014234
72,0.42141455163260577,0.25845843181168937,0.3730520515245742,0.2779294954056332
73,0.42144297325157853,0.2549739634799582,0.40164308984193814,0.5090301498875263
74,0.42149481368777825,0.25140699097175656,0.40126193751449607,0.2727116471971678
75,0.4249630169785257,0.25811998786553647,0.3052710817956364,0.44240532232138635
76,0.4245397231543798,0.25471124959483005,0.32617506652166517,0.466138551780377
77,0.418816086328266,0.25620548910367696,0.3736501515957249,0.5894284915426528
78,0.42484194656388924,0.24815987249193727,0.3324870322681144,0.33368804656411916
79,0.42708880785740205,0.2473841244869664,0.38471397043225414,0.5559560836404427
80,0.42863782362191677,0.2414106269002471,0.32023916014383397,0.3130615238755178
81,0.43262562651273834,0.24662125136215884,0.4412114733844011,0.35970701403229394
82,0.433286583916678,0.23901216812393208,0.43946869994890897,0.37545690950377786
83,0.43600442062599815,0.23491762082732326,0.6014934576237022,0.35869424076231055
84,0.43756426812439025,0.24079733471666978,0.3264495074652835,0.2711492277735755
85,0.4384301897051706,0.23460940815169457,0.36295856579773317,0.4127365832271783
86,0.43836093951448857,0.23445042998448928,0.4016155060933794,0.4027038715216525
87,0.43882499991581536,0.22983003798727233,0.4267812374595442,0.29534564530317137
88,0.43919148904693917,0.23098926258361852,0.3127723423196639,0.3731232308645854
89,0.4406219039464851,0.2287544709421,0.3693225632236013,0.31135735757142696
90,0.443015122094245,0.22699043921694204,0.42796650770937106,0.3875260104991474
91,0.4458099794527408,0.22781976473317134,0.3211071287308658,0.3817513408015757
92,0.446668240280204,0.2263729200000083,0.4815046070480163,0.4230453867721809
93,0.4475536831773573,0.22196532875668007,0.3774115330755784,0.35727280588434396
94,0.4509216570246599,0.22166360549631214,0.4517402750874544,0.4840193416229856
95,0.4513888239662453,0.22605227957157556,0.34863005145678927,0.37067973865243087
96,0.4507387426479918,0.21992350691724066,0.4878630629686758,0.3966097918869761
97,0.45344190451369293,0.22402457154956668,0.3693399948658648,0.531150894387596
98,0.4509181387250082,0.2179831586934531,0.33542443281660816,0.5187964836214064
99,0.4533446462522356,0.21294785548323297,0.3068665568337283,0.328241922863991
100,0.455245443690382,0.2140502464221109,0.36269653917612005,0.3448098158238997
101,0.45442344454344297,0.2133584357673233,0.32531987498882353,0.4365680125072328
102,0.45845747572712436,0.2126445474438524,0.4414208334541576,0.47140386496144676
103,0.4581262661221971,0.21124103927593513,0.4936472455667191,0.3050207184928888
104,0.4611708198431011,0.21198180105493972,0.5278316380097476,0.44905725887785186
105,0.4604241101148599,0.21442381757159554,0.3375190621305868,0.35871415003013124
106,0.46340737146964284,0.2173690073969692,0.362664920544362,0.35470247042276853
107,0.4639228541992284,0.21867273615824206,0.42964090008306915,0.3723170886652485
108,0.4645535560322047,0.21150316175181672,0.4259902250609846,0.4383428819324479
109,0.46546532764473936,0.20661016558969544,0.5174398060007378,0.3860117993733086
110,0.4653650804897723,0.20566424662974603,0.4801232614054344,0.30327837513681916
111,0.4668013081863981,0.20278146649965986,0.41465726401358793,0.4186488479600429
112,0.4683537789790802,0.2029097752419425,0.47150083221719713,0.3715326149813751
113,0.4673381167555371,0.2045883044337588,0.3721682492801235,0.3428718933932826
114,0.4682880139910084,0.20252777490249466,0.39308874453380904,0.44607580354261656
115,0.4691585160949234,0.20197245055458288,0.37051804224312557,0.43803015809853674
116,0.47164400831471803,0.20019196575653617,0.4362993128668084,0.3443833173476013
117,0.4713538484479188,0.20031733692475692,0.4448420464620058,0.33558557382163673
118,0.4722050165304499,0.1963885301448062,0.4289518860851973,0.3045837702877147
119,0.472649428745984,0.20074668210256563,0.441728986357412,0.3747716046960589
120,0.47377910883825997,0.20013289885869812,0.37808146533785136,0.44574503051167425
121,0.47379508330849196,0.1996187655329876,0.3921398932399473,0.3765897488167303
122,0.4744130764233431,0.19567521590942455,0.48986235600447403,0.4137095241129085
123,0.47646008011360824,0.19470974687872283,0.3742978618111031,0.21165688518595765
124,0.4775595214635609,0.19584726527787322,0.3850203075386287,0.27647740374003005
125,0.4781806460238216,0.1961508145402903,0.44464361890339466,0.36460893789586407
126,0.47711259874356193,0.1951962521323958,0.530236404178243,0.3031905160279907
127,0.47636412211226115,0.19384651032267022,0.4318318165618623,0.3927137960233473
128,0.47895122808314083,0.1930761653979475,0.431543713151095,0.35681725813059584
129,0.4802586721751012,0.19122837920003008,0.32359432906262003,0.4475702256348882
130,0.4827512587106982,0.19002758018538002,0.4553322378460319,0.347099308616067
131,0.484556915634059,0.19294288595051848,0.3553955936677021,0.3452362668677519
132,0.4848670839784493,0.18840167302196184,0.5083998417378824,0.3736315030924667
133,0.4859811937126622,0.1856254907873203,0.4948266441914224,0.4304133081149468
134,0.48669997110437446,0.187183788299143,0.4723016377083041,0.2796158613728231
135,0.48739352572838424,0.1865387131424393,0.6033676358800302,0.37509325875831084
136,0.4871143468279719,0.18419337353335352,0.45786367259203725,0.44562425609208384
137,0.4887669177734537,0.1858904707427832,0.5158864591568223,0.2942235377898356
138,0.49103119094410075,0.18396835118565016,0.430025480879263,0.2413660599459596
139,0.49059393591571476,0.18241520669308692,0.443670932947129,0.30643744969829334
140,0.490463749834201,0.18119619037189746,0.451282412465422,0.2757172571966723
141,0.4900146577858782,0.18163936500188926,0.4858856635973845,0.26929062935740644
142,0.489733097667932,0.18392074963640534,0.5094530668439792,0.30957079255107545
143,0.490282732380894,0.1827044561444921,0.5943046730914814,0.2903094459936613
144,0.49131015016793755,0.1846190868044585,0.4223796424357304,0.47796606282189336
145,0.4908916300221177,0.18426247356383163,0.4004234447739467,0.43763383943453865
146,0.49278043107439734,0.18602770900637097,0.3321513001431002,0.531609558362383
147,0.4943842117716541,0.18214050972573917,0.4054055082995058,0.3004508799913958
148,0.49352994348841767,0.18438040364070452,0.39284815647358706,0.6078291359659865
149,0.494870414788577,0.1815301570412836,0.5268515810951971,0.41367504663344556
150,0.49586824891878023,0.18418918007099233,0.4351153488926252,0.3291637053997429
151,0.4962217920479452,0.17945751922132983,0.3918402196659335,0.2440590022139412
152,0.49624359179212385,0.18137787764307797,0.5048111884750665,0.3246065454682215
153,0.4980497081797988,0.1833939565075005,0.5193151583211104,0.2812604244513982
154,0.49830707431102383,0.17813809495208016,0.5028291061575408,0.42592957003051335
155,0.4981531727284356,0.17724941269724814,0.43263670256836917,0.31246979909314226
156,0.4984395405216548,0.17746225454442738,0.4590405589901056,0.36798601604028974
157,0.4996014517487591,0.17870291529948626,0.47368489519763524,0.41405665337583114
158,0.5008036540442886,0.17940825872216035,0.3998548185040247,0.43977677817267924
159,0.5007406784873085,0.18010583333409425,0.49722235972703127,0.3343717842766483
160,0.5013672479728938,0.1836282363798494,0.4807340409234824,0.2673968605291685
161,0.5020915860178505,0.18418197537632836,0.43140648494476197,0.31091560091457393
162,0.501879610880522,0.1798009934200848,0.48532940561310534,0.34634428875345696
163,0.501400064762598,0.1805334419145504,0.5566101573252533,0.2815090049731904
164,0.5022646579407283,0.17897715725517513,0.5679239831143008,0.3205736110479305
165,0.5024136051302583,0.18209964251722438,0.45370121863552004,0.42457413570621017
166,0.5023496046106335,0.18072464934122084,0.413471387713333,0.39496451840586183
167,0.5034761205919724,0.18253621307667142,0.43866756455339445,0.31254116533774134
168,0.5044131679188832,0.1794418388332979,0.30476871138444855,0.27122088239559466
169,0.5048759928902801,0.17658860378563737,0.46288905804250835,0.394097060705192
170,0.5044984939550852,0.17815209488925512,0.4462031055692543,0.3491371468333681
171,0.5062472750570921,0.1771481320924446,0.5366432762392933,0.23905961574047396
172,0.5064028434748784,0.17577887332821135,0.4712054268231911,0.24480122219532746
173,0.5071195313097342,0.17306302662941908,0.4830028241790081,0.221041632282925
174,0.5080611420326039,0.1753432876353592,0.4722133205231787,0.4516178023190893
175,0.5082630827674209,0.1751633214096922,0.4349982046850855,0.2770335992684256
176,0.5092080349070939,0.17252018253669268,0.5130668351767738,0.3419328535556928
177,0.5091999922848561,0.16933234264523753,0.587296081283032,0.324952001707354
178,0.5092932404544948,0.16986399808337552,0.5116880544704143,0.2326701655322567
179,0.5098833939279304,0.1685513431039459,0.5254311884377075,0.26441747608384386
180,0.5099409491354986,0.16925438012762217,0.48896358798549516,0.30583404379803547
181,0.5109273727986606,0.16952336986489513,0.45906214607797513,0.22050334669332894
182,0.5109922433983873,0.1701261438199731,0.5429512687584819,0.41000548949926324
183,0.5115046602287114,0.17112451635546944,0.45239180980601656,0.27213250979212233
184,0.511000029965414,0.1736435143634882,0.5606793739955472,0.21485890319446133
185,0.510965062249715,0.17121441176257715,0.4119650277374667,0.26279545615603983
186,0.5110945310262062,0.1720310854446327,0.5174876497462869,0.2340963048508287
187,0.5118103335904998,0.17115711391389724,0.4777997875929805,0.36511309398911684
188,0.5122871554949755,0.16990098948361754,0.5142140952884171,0.3983208272463035
189,0.5122362925306467,0.16908872635685807,0.39601207748063216,0.2140550224285855
190,0.5127193798396832,0.16738548762628686,0.6313588635927142,0.19418113296046563
191,0.5135853969914258,0.16764796576621604,0.625534362383668,0.21662944189790506
192,0.5135809049801541,0.16794442116833175,0.46441419491340313,0.3581119389991878
193,0.514955539330871,0.16779140191877717,0.4646333105142703,0.3242088929679519
194,0.514842528626098,0.16721290881612047,0.48720529273276447,0.28023494688248707
195,0.5155648951491887,0.16857481156333382,0.49251495841619997,0.26756653710980965
196,0.5159509784675969,0.16742572012777376,0.45595512671727645,0.24880142828621954
197,0.5157649264718916,0.16794249067369416,0.44117512847874474,0.29033006915077814
198,0.5158037495627862,0.16918311269847777,0.4992757600766935,0.24066101705353876
199,0.5161484834286232,0.1701742022319909,0.4398703332072364,0.24850263549452525
200,0.5165523915418682,0.17102820968865165,0.4461096037487573,0.27353822866204386
201,0.5165389411767031,0.17071933514468116,0.5673057841006244,0.1707023704814802
202,0.516654011040319,0.16876979484397245,0.5435159081362875,0.3378660518077428
203,0.5167416185053713,0.1689576453374828,0.5268605382100157,0.3132605880618993
204,0.5170441094552918,0.17050599946681944,0.5451838046162408,0.36668457690227785
205,0.517594809549789,0.17157322828876753,0.5718371742420355,0.25247891410161416
206,0.5179163233092273,0.17058370920373342,0.4867779850889297,0.2517734754508678
207,0.5188435202853686,0.16996281063786314,0.5242747233606965,0.2786002422330247
208,0.518624216008567,0.16759611348302,0.48290427543640074,0.25553303306535347
209,0.5185766168678555,0.1677516522751522,0.47648285677648183,0.45041650447543535
210,0.5185669106819429,0.16690861959411774,0.39885455662248553,0.2602273558300025
211,0.5185688574460209,0.16542340838915692,0.6782948306297616,0.24847277558248876
212,0.5185891805675019,0.16513808215268863,0.5501142489922367,0.17885679349046818
213,0.5185205940353346,0.16583432360172093,0.5156304932169243,0.2598699608263978
214,0.5185276340748257,0.1682581129185355,0.47028194111223137,0.22388098652290456
215,0.5190282119005906,0.16761904682971526,0.6369599114915154,0.29780707462293377
216,0.5195494235697368,0.16649612448615642,0.4817167766658463,0.37253224575510524
217,0.5197729322383329,0.16784655017266387,0.42799476882155907,0.3620985734738668
218,0.5197542748345828,0.1656888638635028,0.5299607707595068,0.18223672006147462
219,0.5198342136629679,0.16673337190544524,0.4742529617448585,0.28825166935352486
220,0.5197443130378666,0.1660596554887328,0.4995597594983837,0.3256667733078743
221,0.520289983709609,0.16624851162105164,0.5472522285642376,0.33269750231464384
222,0.5216278868518316,0.16516000962878163,0.4636969266131366,0.3141691639384939
223,0.5213413327987046,0.16593825102427193,0.5628261800527975,0.3175079496794552
224,0.5222983175726473,0.16599266343074548,0.6230283026443196,0.22205544735839905
225,0.5226723858498007,0.16532284258634888,0.6097514619179204,0.25925027489785885
226,0.5228208009468279,0.16403442556152073,0.5903661268016678,0.24452170561296555
227,0.5233760532356282,0.16631601303395843,0.6137286210270446,0.21164545299751458
228,0.5230368333973011,0.16499006242859635,0.5681032335211978,0.2614519189878949
229,0.5235984538716881,0.16369709564046808,0.2887715112215424,0.28084925994540616
230,0.5236669845190255,0.1639914569311744,0.5571194195173221,0.36160565616167645
231,0.5241870375597316,0.16351797000751903,0.8217119287462806,0.30942752299187737
232,0.5246756383233889,0.16238162162295655,0.6786883173961487,0.2539525067574743
233,0.5250229217894532,0.16256476696903055,0.4574644081924217,0.2980107401572975
234,0.524815743690367,0.16359947865411012,0.4694859013931057,0.36843164473712414
235,0.525398111746886,0.1618465468414958,0.4862655360933478,0.23189651486575766
236,0.5253262335410586,0.16182432456572704,0.4578454024306192,0.2968566100984849
237,0.5252269192757009,0.16309514754861082,0.6207298257312915,0.23323535202552126
238,0.5256371740412122,0.16172419834147714,0.5192262282179568,0.3507249580381702
239,0.5258245048440736,0.1632585963627484,0.374291377418493,0.28908476926535764
240,0.5258600847907513,0.16325426081289068,0.574204580862673,0.3488758156261631
241,0.5259241584710692,0.1622841883746882,0.500545313047015,0.2791279158523729
242,0.5263477226883466,0.16150698024055476,0.5548985876895619,0.38014930154656146
243,0.5265800832909183,0.16200783596971627,0.5238013778565559,0.3788520138550848
244,0.5264473106570317,0.16106457197626758,0.5521349748708667,0.243436938495957
245,0.5268210467778148,0.1609353017190685,0.4797196489085369,0.30194369459367393
246,0.5271040756954042,0.16000753204843454,0.47448841905741407,0.35273508193550823
247,0.527637268024068,0.15924336510084985,0.4934618169807967,0.21726482893731905
248,0.5278893055775434,0.1594312542551178,0.5825650001181937,0.23684239283632555
249,0.5278262234224658,0.15999434273066615,0.5196033584713509,0.2921115359518446
250,0.5284418969914657,0.15954915522986773,0.5578654989847321,0.31807802377254335
251,0.5281900098173813,0.159352774649835,0.5704564787224753,0.2497409649911126
252,0.5282285443290299,0.16010104635327257,0.48373051704745257,0.3945944446574635
253,0.5283238806709536,0.15973674042648525,0.5736105633661094,0.3302820850514569
254,0.528195148832306,0.16049196718128472,0.5104167319917602,0.28141577147191316
255,0.52893771554733,0.1595606567567654,0.6248043210272811,0.3102416358724717
256,0.5291348347451454,0.15907633523330997,0.4224777312485949,0.23672150440790762
257,0.529330988929199,0.15966684428896366,0.6699908640134685,0.2578287370118726
258,0.5296186757720622,0.16010566800352954,0.4179835706876615,0.3544593172159981
259,0.5294939007697501,0.16006024686945672,0.4490563117882698,0.20493704284562092
260,0.5293413223248468,0.1600548054605645,0.44697473119842007,0.36049837693826087
261,0.5296846952251605,0.1600008294154446,0.4905843332902912,0.26861291079786515
262,0.5300945756965086,0.1595628777646496,0.5545120775321098,0.2881988291425543
263,0.530385198923483,0.1599619744787399,0.5868581396606324,0.19596455939179808
264,0.5305032273087332,0.15896082389701302,0.509737552212735,0.3021495458973827
265,0.5306022723124991,0.15850977302563496,0.422670821124289,0.2565832674222303
266,0.5308843188806831,0.15860315963184743,0.5390720810587379,0.22726465610845492
267,0.530573957099818,0.1589963021961287,0.6518693452237161,0.24076418846830394
268,0.5310759961122693,0.15830950814807615,0.7457894714316041,0.3243781219792179
269,0.5316247877114834,0.15815766255690636,0.6482941399563845,0.3380900385569954
270,0.5317689509645199,0.15874051325568944,0.716795467513003,0.35231920077793294
271,0.5315425326080708,0.1582066499501802,0.5689065276334816,0.2562128895998089
272,0.5317783664743568,0.15811094113465052,0.46207686631484085,0.35703122061332143
273,0.531867639708172,0.15843380204038,0.579397559245508,0.2734516054520607
274,0.5321926473808656,0.1578189529983557,0.5688713765543272,0.295188383293123
275,0.5321568770127744,0.15724151045922513,0.4412448836272117,0.2916319687875627
276,0.5325483951719544,0.1577675502869153,0.6469458834516896,0.2648576716134504
277,0.5323502353081218,0.15777949051871806,0.6450912248103479,0.30705973663280467
278,0.5322886783182792,0.1573213603322926,0.4748989427470086,0.2823296809168416
279,0.5323601660655221,0.15751851853719223,0.7184862590632315,0.2687615160530843
280,0.5324955233863758,0.15702745434328633,0.5214556364001781,0.18475941735000148
281,0.5326054114865231,0.15737126193211895,0.5376660098675715,0.23971865697785372
282,0.5327947321102541,0.15769249520755257,0.5842471926681596,0.3385145587416922
283,0.5334176414741294,0.1569142387999468,0.5214231364859117,0.27753650514663464
284,0.53357929484443,0.15744785455299595,0.4157494579942306,0.1893876944429175
285,0.5336518317349194,0.1576824202880018,0.4412803905907996,0.25691074818622356
286,0.5336128188571571,0.15776079136696847,0.49933796196287444,0.2175681360965715
287,0.5337313883360952,0.15788465728942613,0.4592368317565517,0.25230213475928626
288,0.5340777438811711,0.15690001164226633,0.48331891512993386,0.3268580562715576
289,0.5341901751254718,0.15704697901880785,0.5726562069635158,0.21348211639982173
290,0.5341479054352019,0.15705549464394813,0.5650395932430391,0.2782016270045572
291,0.5344951979882059,0.15725388362792103,0.4015928829640314,0.30041197527692676
292,0.5345855175432859,0.1567194132873565,0.7018908392141937,0.2682870383793216
293,0.5345992115309742,0.1566715377739302,0.5583413542362486,0.27881650425804166
294,0.5348032748752319,0.15624248272825383,0.5330832370883964,0.30775888812096747
295,0.535064417827408,0.15604474365994342,0.598106712554472,0.2196772926942501
296,0.5353321593344524,0.15671432849696146,0.525870284362764,0.3694437384876307
297,0.5355466278999037,0.15695633995148833,0.7555012091044574,0.2797438848304387
298,0.535610956173834,0.15712501556040298,0.49018999800003643,0.3631885581931795
299,0.5358112751031119,0.15699466117541677,0.5979377122067043,0.3785907087167121
300,0.5356019152261472,0.15739398487225964,0.5420395088731079,0.28183741845739935
301,0.5358627524508187,0.15676859142498994,0.5771572203701177,0.28514648498456474
302,0.5359757488249777,0.15737584090713927,0.55300359822443,0.265797162321521
303,0.5360977574282099,0.15788536104181705,0.5170528457152227,0.2711802599605407
304,0.5361572632390837,0.1580809614729634,0.48062445362937783,0.22596011765103563
305,0.5362090430917845,0.15745388702273333,0.58524729644941,0.34698019105115463
306,0.5364248927909493,0.15696166030004832,0.543663705707142,0.24324028621426913
307,0.5364794246689623,0.15769182992301298,0.47805874343712546,0.3416923238492908
308,0.5365338831389742,0.15682065424752928,0.4758575948685226,0.29717628110839606
309,0.5366510351421077,0.15642824364723498,0.6109954792867766,0.26663175909649933
310,0.5369181908330654,0.15590696587010122,0.6956706830487444,0.2573844185245458
311,0.5369551810760601,0.1565191334497025,0.564419600976914,0.21884816867468349
312,0.5371419288483101,0.15605232424667126,0.5412458694448141,0.18701276593672975
313,0.5373101026453381,0.15585178005737632,0.5544876168968954,0.20292080733393453
314,0.5374669672505962,0.15554838776250296,0.5474016248078643,0.22655890240622217
315,0.537302898048691,0.15539603613500785,0.6228295354472799,0.2859264038479279
316,0.5371728548154175,0.15515666614057455,0.5772678861745927,0.29499504075186755
317,0.5372675001585995,0.15507615350239878,0.56014896630678,0.3177647588899329
318,0.5374669849879565,0.1551839781326393,0.5506743787146147,0.19075102397883958
319,0.537309386746137,0.1549262073498989,0.4153079295212303,0.3205535054546975
320,0.5373940423422988,0.15449587695840622,0.5607816427668525,0.2911951532939487
321,0.5378368126099616,0.1545018585235351,0.5094128178737874,0.2418152516716907
322,0.537904820811036,0.15446170265240122,0.565866795425864,0.29677427019561076
323,0.5381095927451747,0.15423630530243904,0.5178987182436572,0.20698887900939295
324,0.5382835483583178,0.1537538324320163,0.46384540759982557,0.22199379982142406
325,0.5385389126827591,0.15390135754241202,0.4708623600848171,0.3070024817594177
326,0.5387669648378365,0.1537484360753339,0.5318852426279566,0.1810389681975252
327,0.5389643790932074,0.15411506338380698,0.6298466105787627,0.30245632840028347
328,0.5390766321007471,0.1537188049334592,0.6131406734876285,0.22335288252325766
329,0.5389228116895695,0.15431303425936121,0.5005614627961913,0.2404652221603324
330,0.5389595523282668,0.15454840012894294,0.5504791661596524,0.24736800204351683
331,0.5390662966744333,0.15449185368021212,0.4933531587610153,0.29162529667570275
332,0.5393286496951342,0.15458591285003076,0.4425055407316355,0.2676159141714298
333,0.5393840890845633,0.15448960426611602,0.5946797940816919,0.30225526106467676
334,0.5395481406665644,0.1539905640142294,0.5933735768029358,0.2128751509216446
335,0.5396430192178018,0.15346723814465207,0.6658698118893641,0.2846978584539375
336,0.5396112509390354,0.15350243152141108,0.5951961151763011,0.18629129275781028
337,0.5397099412809966,0.15367225972743773,0.6049093755763574,0.2658442538807585
338,0.539711866954534,0.15405294068737285,0.546473362760834,0.23481505402781433
339,0.5399239731772785,0.15398012527062951,0.6527069403353832,0.3274622671854707
340,0.5400989613477274,0.15374488931690308,0.4721117136872291,0.23733315152795637
341,0.5400762131387793,0.1538972102167646,0.36241392458435756,0.35209974158246093
342,0.5402542950289732,0.154071940860206,0.5775109153165044,0.3522258063301132
343,0.5403541504041496,0.15363562740265635,0.5235389496113421,0.4068345116019867
344,0.5404182989391628,0.1540598330009581,0.47016364271064004,0.21924511039671177
345,0.5406634285922041,0.15362589743180077,0.5811527807684678,0.4214194087248941
346,0.5407435568998481,0.153230033619735,0.496036888491264,0.3500392118146152
347,0.5407075164970626,0.15332766087224226,0.5414851793874322,0.3210021751822041
348,0.5407770395981859,0.153353455243088,0.6327996997971647,0.3580376420977719
349,0.5408288330693777,0.15299821771655198,0.5167953704903436,0.22210946018370242
350,0.540940908601873,0.15265021389771619,0.5265070078024141,0.20144191120146202
351,0.5409098356100936,0.15291763896714602,0.5996566414948555,0.2647116873177251
352,0.5410179245749405,0.15272615620086955,0.5054268209165461,0.19589903025267358
353,0.5409292160570288,0.15259347308015483,0.6533499926334618,0.2096406832649209
354,0.5409248431105921,0.15278949320693178,0.6683921513697852,0.3303642475353312
355,0.5410514639573312,0.15276299959903816,0.7137131692313372,0.22641048137848443
356,0.5408585075973595,0.15294112685074757,0.6837332386863992,0.452168318677483
357,0.5409439687706235,0.15299588729840993,0.5894530373292112,0.27013579271800253
358,0.5409736759347182,0.15276035520064793,0.6261487816509897,0.3437223946994512
359,0.5410356408550384,0.15293693851906914,0.6407656119446307,0.24313259937619258
360,0.5410903038600229,0.15341946722078628,0.5341166411980482,0.2862313273295945
361,0.5411460896303005,0.1530249741748075,0.6005826123247031,0.2591410456150375
362,0.5412591386528928,0.15293076398487873,0.48438318034903577,0.25436397066920624
363,0.541334800791582,0.15274792341218266,0.637085509829252,0.2865309238875331
364,0.5413491960663867,0.15254621227763376,0.6945703653039318,0.2556288898689748
365,0.5413452125357967,0.1522769040076528,0.5144957798618082,0.34254844117696664
366,0.5413483154634814,0.1521973183471172,0.38713445797236484,0.2846955190895475
367,0.5413549868596721,0.15194663040095321,0.5166972420846082,0.22755164580238288
368,0.5412956638293486,0.1521936972615387,0.45169982052644814,0.2715324374722548
369,0.5414703975001565,0.15215328924155636,0.6345014476606791,0.2474086629564589
